sample_index,sample_id,relative_path,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_m,bottom_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,center_depth_m,density_contrast,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
1919,sample_001919,samples/sample_001919.npz,28,32,23,27,2,4,4,4,2,20.0,40.0,40.0,40.0,20.0,295.0,245.0,30.0,0.6330390655026945,1.6149728253367357e-05,0.11116090416908264,0.001206006621941924,0.006353951524943113
1920,sample_001920,samples/sample_001920.npz,25,39,15,28,5,12,14,13,7,50.0,120.0,140.0,130.0,70.0,315.0,210.0,85.0,0.3690393634649679,0.000982418074272573,0.28973495960235596,0.02417323738336563,0.045594654977321625
1921,sample_001921,samples/sample_001921.npz,32,38,45,49,6,14,6,4,8,60.0,140.0,60.0,40.0,80.0,345.0,465.0,100.0,0.7239802786806899,0.000263488560449332,0.10095370560884476,0.006783994380384684,0.012995199300348759
1922,sample_001922,samples/sample_001922.npz,38,53,22,32,6,11,15,10,5,60.0,110.0,150.0,100.0,50.0,450.0,265.0,85.0,0.8012662958830297,0.000986822647973895,0.37818190455436707,0.030590485781431198,0.05847858637571335
1923,sample_001923,samples/sample_001923.npz,32,46,17,29,5,8,14,12,3,50.0,80.0,140.0,120.0,30.0,385.0,225.0,65.0,0.5433930205006909,0.0003790089103858918,0.22922177612781525,0.01483855489641428,0.03335654363036156
1924,sample_001924,samples/sample_001924.npz,32,40,23,39,4,7,8,16,3,40.0,70.0,80.0,160.0,30.0,355.0,305.0,55.0,0.8877605610949835,0.0005758880288340151,0.3660729229450226,0.019091211259365082,0.04865909367799759
1925,sample_001925,samples/sample_001925.npz,25,37,24,30,2,10,12,6,8,20.0,100.0,120.0,60.0,80.0,305.0,265.0,60.0,0.3196050084521036,0.00032239319989457726,0.26371240615844727,0.010187503881752491,0.02853376418352127
1926,sample_001926,samples/sample_001926.npz,26,30,14,27,2,9,4,13,7,20.0,90.0,40.0,130.0,70.0,275.0,200.0,55.0,0.8557804518493597,0.000365919346222654,0.503222644329071,0.01732846163213253,0.051867205649614334
1927,sample_001927,samples/sample_001927.npz,39,47,8,12,4,11,8,4,7,40.0,110.0,80.0,40.0,70.0,425.0,95.0,75.0,0.46421451822527393,9.91384731605649e-05,0.12389320880174637,0.00524258054792881,0.013408215716481209
1928,sample_001928,samples/sample_001928.npz,11,16,42,52,5,10,5,10,5,50.0,100.0,50.0,100.0,50.0,130.0,465.0,75.0,0.2442161301287185,5.834569310536608e-05,0.06117447838187218,0.0031010182574391365,0.0074495612643659115
1929,sample_001929,samples/sample_001929.npz,20,29,8,17,6,11,9,9,5,60.0,110.0,90.0,90.0,50.0,240.0,120.0,85.0,0.4175758371616528,0.00021401503181550652,0.12853331863880157,0.008399098180234432,0.01766909658908844
1930,sample_001930,samples/sample_001930.npz,48,56,25,35,8,11,8,10,3,80.0,110.0,80.0,100.0,30.0,515.0,295.0,95.0,0.761871621078505,0.00028884573839604855,0.1126093864440918,0.008813219144940376,0.01670078933238983
1931,sample_001931,samples/sample_001931.npz,27,41,23,31,2,9,14,8,7,20.0,90.0,140.0,80.0,70.0,335.0,265.0,55.0,0.8690702547130287,0.0010665307054296136,0.8672524690628052,0.0381571501493454,0.10550838708877563
1932,sample_001932,samples/sample_001932.npz,41,46,12,27,5,13,5,15,8,50.0,130.0,50.0,150.0,80.0,430.0,190.0,90.0,0.2659498764252036,0.00023650795628782362,0.10875210911035538,0.007964570075273514,0.015619626268744469
1933,sample_001933,samples/sample_001933.npz,13,27,27,40,7,11,14,13,4,70.0,110.0,140.0,130.0,40.0,195.0,330.0,90.0,0.5851308066114393,0.0008569933706894517,0.23362956941127777,0.021506184712052345,0.03819435089826584
1934,sample_001934,samples/sample_001934.npz,13,28,30,35,8,15,15,5,7,80.0,150.0,150.0,50.0,70.0,200.0,320.0,115.0,0.5898339476441921,0.000814514874946326,0.13578423857688904,0.014619198627769947,0.022476118057966232
1935,sample_001935,samples/sample_001935.npz,17,32,35,46,4,8,15,11,4,40.0,80.0,150.0,110.0,40.0,240.0,400.0,60.0,0.690313807725231,0.0005832954193465412,0.4175453782081604,0.025021018460392952,0.05963420122861862
1936,sample_001936,samples/sample_001936.npz,27,41,46,51,3,7,14,5,4,30.0,70.0,140.0,50.0,40.0,335.0,480.0,50.0,0.9349562665201896,0.0002493173233233392,0.38830769062042236,0.01463471818715334,0.043810635805130005
1937,sample_001937,samples/sample_001937.npz,22,38,35,47,3,7,16,12,4,30.0,70.0,160.0,120.0,40.0,295.0,405.0,50.0,0.5081228883170452,0.0004872265853919089,0.39251160621643066,0.022046459838747978,0.056897230446338654
1938,sample_001938,samples/sample_001938.npz,11,20,49,56,2,7,9,7,5,20.0,70.0,90.0,70.0,50.0,150.0,520.0,45.0,0.6573901830658329,0.00010931457654805854,0.427066445350647,0.011471433565020561,0.04107008874416351
1939,sample_001939,samples/sample_001939.npz,21,36,38,51,4,10,15,13,6,40.0,100.0,150.0,130.0,60.0,280.0,440.0,70.0,0.5955087443420168,0.0010227103484794497,0.5170021653175354,0.037118200212717056,0.07941121608018875
1940,sample_001940,samples/sample_001940.npz,33,44,13,18,2,10,11,5,8,20.0,100.0,110.0,50.0,80.0,380.0,150.0,60.0,0.3135580324024185,0.0001394442660966888,0.21558217704296112,0.0074913231655955315,0.022065049037337303
1941,sample_001941,samples/sample_001941.npz,22,32,31,45,3,7,10,14,4,30.0,70.0,100.0,140.0,40.0,265.0,375.0,50.0,0.42893040029777807,0.0003015213878825307,0.2886897027492523,0.013593584299087524,0.037385180592536926
1942,sample_001942,samples/sample_001942.npz,34,46,21,25,2,5,12,4,3,20.0,50.0,120.0,40.0,30.0,395.0,225.0,35.0,0.4723188041857991,4.9273679906036705e-05,0.17598481476306915,0.003986373543739319,0.015781348571181297
1943,sample_001943,samples/sample_001943.npz,41,55,41,46,8,10,14,5,2,80.0,100.0,140.0,50.0,20.0,475.0,430.0,90.0,0.624709946535781,0.00011762759095290676,0.05521812289953232,0.004308606963604689,0.008281395770609379
1944,sample_001944,samples/sample_001944.npz,41,50,42,46,7,12,9,4,5,70.0,120.0,90.0,40.0,50.0,450.0,435.0,95.0,0.9072181070399983,0.0002436190115986392,0.11245504766702652,0.008006580173969269,0.015473620966076851
1945,sample_001945,samples/sample_001945.npz,30,43,29,43,5,8,13,14,3,50.0,80.0,130.0,140.0,30.0,360.0,355.0,65.0,0.56670861308612,0.0005475411307998002,0.24954627454280853,0.016869064420461655,0.03716881945729256
1946,sample_001946,samples/sample_001946.npz,41,49,9,15,6,9,8,6,3,60.0,90.0,80.0,60.0,30.0,445.0,115.0,75.0,0.6944782318282154,9.644464444136247e-05,0.10022320598363876,0.00506864907220006,0.012149278074502945
1947,sample_001947,samples/sample_001947.npz,21,25,10,21,7,11,4,11,4,70.0,110.0,40.0,110.0,40.0,225.0,150.0,90.0,0.48518650450918965,0.00012043247261317447,0.060571473091840744,0.004226030316203833,0.008415245451033115
1948,sample_001948,samples/sample_001948.npz,22,27,10,22,3,11,5,12,8,30.0,110.0,50.0,120.0,80.0,240.0,155.0,70.0,0.896322695524391,0.0005017048097215593,0.4987789988517761,0.022690294310450554,0.05749078094959259
1949,sample_001949,samples/sample_001949.npz,8,16,45,56,5,11,8,11,6,50.0,110.0,80.0,110.0,60.0,115.0,500.0,80.0,0.8497613518414773,0.0004025092348456383,0.3741931915283203,0.021955732256174088,0.05018218979239464
1950,sample_001950,samples/sample_001950.npz,42,54,9,18,6,9,12,9,3,60.0,90.0,120.0,90.0,30.0,475.0,130.0,75.0,0.8089376021680843,0.00024511542869731784,0.21481956541538239,0.013242159970104694,0.02987740747630596
1951,sample_001951,samples/sample_001951.npz,38,54,19,34,7,10,16,15,3,70.0,100.0,160.0,150.0,30.0,455.0,260.0,85.0,0.6739654034438332,0.0007780775194987655,0.25576701760292053,0.02460959181189537,0.04408164322376251
1952,sample_001952,samples/sample_001952.npz,47,52,21,34,8,13,5,13,5,80.0,130.0,50.0,130.0,50.0,490.0,270.0,105.0,0.3359335436448142,0.00019339843129273504,0.0566396564245224,0.005174507386982441,0.008904799818992615
1953,sample_001953,samples/sample_001953.npz,33,46,29,38,7,9,13,9,2,70.0,90.0,130.0,90.0,20.0,390.0,330.0,80.0,0.8666246521220133,0.0004260548739694059,0.14559197425842285,0.010618471540510654,0.021192563697695732
1954,sample_001954,samples/sample_001954.npz,35,45,46,53,8,10,10,7,2,80.0,100.0,100.0,70.0,20.0,395.0,490.0,90.0,0.4996213095085196,9.819462866289541e-05,0.047388896346092224,0.0034526607487350702,0.006786329206079245
1955,sample_001955,samples/sample_001955.npz,36,52,20,36,3,5,16,16,2,30.0,50.0,160.0,160.0,20.0,435.0,275.0,40.0,0.2719135920288149,0.00011934796202694997,0.13495399057865143,0.008035997860133648,0.021524915471673012
1956,sample_001956,samples/sample_001956.npz,21,33,37,52,2,6,12,15,4,20.0,60.0,120.0,150.0,40.0,265.0,440.0,40.0,0.27771351568420866,0.00016283069271594286,0.24882382154464722,0.01153832022100687,0.03442123532295227
1957,sample_001957,samples/sample_001957.npz,35,51,16,24,3,7,16,8,4,30.0,70.0,160.0,80.0,40.0,425.0,195.0,50.0,0.8657568046930915,0.0003836622345261276,0.5331030488014221,0.024810191243886948,0.0688961073756218
1958,sample_001958,samples/sample_001958.npz,44,56,22,36,2,5,12,14,3,20.0,50.0,120.0,140.0,30.0,495.0,285.0,35.0,0.6121914299006079,0.000192756560863927,0.4374085068702698,0.017907768487930298,0.05815565213561058
1959,sample_001959,samples/sample_001959.npz,33,37,45,51,4,7,4,6,3,40.0,70.0,40.0,60.0,30.0,345.0,475.0,55.0,0.9256145444570159,6.894422404002398e-05,0.12796880304813385,0.003679261077195406,0.011517351493239403
1960,sample_001960,samples/sample_001960.npz,12,23,12,26,4,7,11,14,3,40.0,70.0,110.0,140.0,30.0,170.0,185.0,55.0,0.9865327889523245,0.0003812214417848736,0.47091856598854065,0.024964934214949608,0.06458304077386856
1961,sample_001961,samples/sample_001961.npz,19,29,26,31,6,12,10,5,6,60.0,120.0,100.0,50.0,60.0,235.0,280.0,90.0,0.7282406160062926,0.00047012788127176464,0.16364113986492157,0.011137990280985832,0.021857785061001778
1962,sample_001962,samples/sample_001962.npz,41,50,35,40,8,10,9,5,2,80.0,100.0,90.0,50.0,20.0,450.0,370.0,90.0,0.7617307347551387,0.00011641032324405387,0.04887311905622482,0.003446020418778062,0.006749310065060854
1963,sample_001963,samples/sample_001963.npz,36,48,26,33,5,8,12,7,3,50.0,80.0,120.0,70.0,30.0,415.0,290.0,65.0,0.5699508697174017,0.0002190165687352419,0.15193651616573334,0.007799256592988968,0.018993468955159187
1964,sample_001964,samples/sample_001964.npz,14,26,9,14,8,10,12,5,2,80.0,100.0,120.0,50.0,20.0,195.0,110.0,90.0,0.22556867289484395,3.152007411699742e-05,0.018009383231401443,0.0013046064414083958,0.0026205917820334435
1965,sample_001965,samples/sample_001965.npz,42,48,8,19,2,6,6,11,4,20.0,60.0,60.0,110.0,40.0,445.0,130.0,40.0,0.29505569570984974,4.226346572977491e-05,0.1690480262041092,0.004427826963365078,0.0163471307605505
1966,sample_001966,samples/sample_001966.npz,42,53,22,34,3,11,11,12,8,30.0,110.0,110.0,120.0,80.0,470.0,275.0,70.0,0.8090012698276376,0.0011116595705971122,0.794791579246521,0.04522596299648285,0.10664478689432144
1967,sample_001967,samples/sample_001967.npz,15,24,10,14,2,4,9,4,2,20.0,40.0,90.0,40.0,20.0,190.0,115.0,30.0,0.47740622344853945,1.3573644537245855e-05,0.12524959444999695,0.0020100483670830727,0.009501480497419834
1968,sample_001968,samples/sample_001968.npz,27,35,15,28,4,7,8,13,3,40.0,70.0,80.0,130.0,30.0,305.0,210.0,55.0,0.3382616707207201,0.00014070751785766333,0.1284635215997696,0.005879655946046114,0.015789251774549484
1969,sample_001969,samples/sample_001969.npz,31,40,39,50,7,11,9,11,4,70.0,110.0,90.0,110.0,40.0,350.0,440.0,90.0,0.6961851367717804,0.000512432015966624,0.17881609499454498,0.013909741304814816,0.026295676827430725
1970,sample_001970,samples/sample_001970.npz,21,26,42,53,8,14,5,11,6,80.0,140.0,50.0,110.0,60.0,230.0,470.0,110.0,0.6251889438475624,0.0003668936260510236,0.1045691967010498,0.009670560248196125,0.016268175095319748
1971,sample_001971,samples/sample_001971.npz,16,32,17,22,5,7,16,5,2,50.0,70.0,160.0,50.0,20.0,235.0,190.0,60.0,0.9235185770302081,0.00016395006969105452,0.15471415221691132,0.008068439550697803,0.02014407515525818
1972,sample_001972,samples/sample_001972.npz,45,54,23,37,7,15,9,14,8,70.0,150.0,90.0,140.0,80.0,490.0,295.0,110.0,0.4153835468484734,0.0008238940499722958,0.19593967497348785,0.01957589201629162,0.032198481261730194
1973,sample_001973,samples/sample_001973.npz,37,46,35,51,7,9,9,16,2,70.0,90.0,90.0,160.0,20.0,410.0,425.0,80.0,0.6233950764044033,0.00026507285656407475,0.11810645461082458,0.009271515533328056,0.01820976845920086
1974,sample_001974,samples/sample_001974.npz,37,46,11,26,7,12,9,15,5,70.0,120.0,90.0,150.0,50.0,410.0,180.0,95.0,0.8898136502836878,0.000967322732321918,0.32834288477897644,0.029530921950936317,0.05258755758404732
1975,sample_001975,samples/sample_001975.npz,51,55,18,26,6,8,4,8,2,60.0,80.0,40.0,80.0,20.0,525.0,215.0,70.0,0.8608922764088505,5.1900569815188646e-05,0.06368646770715714,0.0028397359419614077,0.007240588776767254
1976,sample_001976,samples/sample_001976.npz,26,39,40,53,5,8,13,13,3,50.0,80.0,130.0,130.0,30.0,320.0,460.0,65.0,0.6479552151074424,0.0004545806732494384,0.27391406893730164,0.017673267051577568,0.04007083550095558
1977,sample_001977,samples/sample_001977.npz,28,41,19,28,8,11,13,9,3,80.0,110.0,130.0,90.0,30.0,340.0,230.0,95.0,0.6493732489314694,0.0005262810154817998,0.1280287206172943,0.011445341631770134,0.020005781203508377
1978,sample_001978,samples/sample_001978.npz,24,36,48,54,2,6,12,6,4,20.0,60.0,120.0,60.0,40.0,295.0,505.0,40.0,0.8013717935598363,0.0001618747046450153,0.4733005166053772,0.013196109794080257,0.047420062124729156
1979,sample_001979,samples/sample_001979.npz,24,39,8,21,5,12,15,13,7,50.0,120.0,150.0,130.0,70.0,310.0,140.0,85.0,0.5201635163119467,0.0011432727333158255,0.4240115284919739,0.035702336579561234,0.06842624396085739
1980,sample_001980,samples/sample_001980.npz,39,49,36,40,7,13,10,4,6,70.0,130.0,100.0,40.0,60.0,435.0,375.0,100.0,0.6581551441873219,0.00030597770819440484,0.09916224330663681,0.007751872297376394,0.014056975021958351
1981,sample_001981,samples/sample_001981.npz,14,19,30,45,4,12,5,15,8,40.0,120.0,50.0,150.0,80.0,160.0,370.0,80.0,0.6480192510553282,0.0005520276608876884,0.32130271196365356,0.019997814670205116,0.04326758161187172
1982,sample_001982,samples/sample_001982.npz,36,51,15,24,5,9,15,9,4,50.0,90.0,150.0,90.0,40.0,430.0,190.0,70.0,0.40442563961470274,0.0002552369551267475,0.17932330071926117,0.011534416116774082,0.02567118965089321
1983,sample_001983,samples/sample_001983.npz,44,51,15,30,6,13,7,15,7,60.0,130.0,70.0,150.0,70.0,470.0,220.0,95.0,0.7446886227217457,0.0008268219535239041,0.32168057560920715,0.02677058055996895,0.049406517297029495
1984,sample_001984,samples/sample_001984.npz,51,56,18,33,8,13,5,15,5,80.0,130.0,50.0,150.0,50.0,530.0,250.0,105.0,0.530245380018455,0.00029653278761543334,0.09853026270866394,0.00915730744600296,0.016040734946727753
1985,sample_001985,samples/sample_001985.npz,10,22,8,22,7,10,12,14,3,70.0,100.0,120.0,140.0,30.0,155.0,145.0,85.0,0.6797348941907801,0.0003778198442887515,0.20665448904037476,0.016823003068566322,0.03296105936169624
1986,sample_001986,samples/sample_001986.npz,44,49,22,29,6,11,5,7,5,60.0,110.0,50.0,70.0,50.0,460.0,250.0,85.0,0.5372415034433393,0.00014204361650627106,0.08181510120630264,0.004779149778187275,0.01021554321050644
1987,sample_001987,samples/sample_001987.npz,33,37,16,21,3,10,4,5,7,30.0,100.0,40.0,50.0,70.0,345.0,180.0,65.0,0.8876715139071181,0.00016405529459007084,0.22144392132759094,0.0067171696573495865,0.019439078867435455
1988,sample_001988,samples/sample_001988.npz,20,30,30,44,8,13,10,14,5,80.0,130.0,100.0,140.0,50.0,245.0,365.0,105.0,0.7943564803848808,0.0013736630789935589,0.2631772756576538,0.027180666103959084,0.043443404138088226
1989,sample_001989,samples/sample_001989.npz,33,41,22,29,4,6,8,7,2,40.0,60.0,80.0,70.0,20.0,365.0,250.0,50.0,0.3453597026737262,4.7404322685906664e-05,0.06814423948526382,0.002189897932112217,0.006820398848503828
1990,sample_001990,samples/sample_001990.npz,8,20,51,55,4,6,12,4,2,40.0,60.0,120.0,40.0,20.0,135.0,525.0,50.0,0.5221858095325516,2.7989350201096386e-05,0.08191481977701187,0.0027143601328134537,0.008621188811957836
1991,sample_001991,samples/sample_001991.npz,39,46,17,31,7,10,7,14,3,70.0,100.0,70.0,140.0,30.0,420.0,235.0,85.0,0.5728837761295928,0.0002783647505566478,0.11347692459821701,0.008615640923380852,0.01673034392297268
1992,sample_001992,samples/sample_001992.npz,12,19,35,46,8,13,7,11,5,80.0,130.0,70.0,110.0,50.0,150.0,400.0,105.0,0.4237092647550135,0.0002695511211641133,0.08613456785678864,0.007726894225925207,0.01339719258248806
1993,sample_001993,samples/sample_001993.npz,35,42,18,24,5,10,7,6,5,50.0,100.0,70.0,60.0,50.0,380.0,205.0,75.0,0.6770661149679313,0.00021285380353219807,0.1531578004360199,0.007494375575333834,0.017641356214880943
1994,sample_001994,samples/sample_001994.npz,15,20,14,25,5,9,5,11,4,50.0,90.0,50.0,110.0,40.0,170.0,190.0,70.0,0.3892261635512399,9.14035554160364e-05,0.09012120962142944,0.004500178154557943,0.010958231054246426
1995,sample_001995,samples/sample_001995.npz,45,53,33,43,3,11,8,10,8,30.0,110.0,80.0,100.0,80.0,485.0,375.0,70.0,0.4553268409097407,0.0003418150881770998,0.3325147330760956,0.015350118279457092,0.03879668563604355
1996,sample_001996,samples/sample_001996.npz,42,54,44,55,4,11,12,11,7,40.0,110.0,120.0,110.0,70.0,475.0,490.0,75.0,0.24875345657885006,0.00022053063730709255,0.19025781750679016,0.01166751142591238,0.026570308953523636
1997,sample_001997,samples/sample_001997.npz,23,27,25,34,2,7,4,9,5,20.0,70.0,40.0,90.0,50.0,245.0,290.0,45.0,0.296269857645729,6.254157779039815e-05,0.13129831850528717,0.0030597285367548466,0.011077468283474445
1998,sample_001998,samples/sample_001998.npz,42,52,46,53,8,13,10,7,5,80.0,130.0,100.0,70.0,50.0,465.0,490.0,105.0,0.6386279423735075,0.00030361374956555665,0.12067381292581558,0.01034577563405037,0.01858401671051979
1999,sample_001999,samples/sample_001999.npz,30,35,38,49,7,9,5,11,2,70.0,90.0,50.0,110.0,20.0,320.0,430.0,80.0,0.2779836525603055,5.7165561884175986e-05,0.025244010612368584,0.0015916869742795825,0.003358112880960107
2000,sample_002000,samples/sample_002000.npz,17,31,50,54,8,11,14,4,3,80.0,110.0,140.0,40.0,30.0,235.0,515.0,95.0,0.7484029144437574,0.00017233300604857504,0.07453158497810364,0.006029291078448296,0.011339906603097916
2001,sample_002001,samples/sample_002001.npz,32,46,34,46,8,10,14,12,2,80.0,100.0,140.0,120.0,20.0,385.0,395.0,90.0,0.5202286449568096,0.0003414846141822636,0.09695829451084137,0.008861013688147068,0.015677789226174355
2002,sample_002002,samples/sample_002002.npz,33,49,17,25,6,12,16,8,6,60.0,120.0,160.0,80.0,60.0,405.0,205.0,90.0,0.7321157969708365,0.0009392686770297587,0.3373194932937622,0.02827935665845871,0.0522487498819828
2003,sample_002003,samples/sample_002003.npz,13,23,9,17,7,12,10,8,5,70.0,120.0,100.0,80.0,50.0,175.0,125.0,95.0,0.7344018043999556,0.00035734567791223526,0.1861896961927414,0.013978876173496246,0.027228590101003647
2004,sample_002004,samples/sample_002004.npz,40,53,8,24,6,11,13,16,5,60.0,110.0,130.0,160.0,50.0,460.0,155.0,85.0,0.48226100836818664,0.0005922241834923625,0.2835265100002289,0.02483786828815937,0.04722529649734497
2005,sample_002005,samples/sample_002005.npz,23,27,18,34,2,5,4,16,3,20.0,50.0,40.0,160.0,30.0,245.0,255.0,35.0,0.5913186781602517,9.376481466460973e-05,0.23353765904903412,0.006665845401585102,0.024173039942979813
2006,sample_002006,samples/sample_002006.npz,16,24,27,39,5,11,8,12,6,50.0,110.0,80.0,120.0,60.0,195.0,325.0,80.0,0.252254215147145,0.00026239536236971617,0.11765950173139572,0.007557504810392857,0.015926284715533257
2007,sample_002007,samples/sample_002007.npz,11,21,29,35,6,11,10,6,5,60.0,110.0,100.0,60.0,50.0,155.0,315.0,85.0,0.9804150743014428,0.0005024484707973897,0.23454789817333221,0.014909748919308186,0.031027767807245255
2008,sample_002008,samples/sample_002008.npz,34,44,26,40,6,9,10,14,3,60.0,90.0,100.0,140.0,30.0,385.0,325.0,75.0,0.35938583200424407,0.0003082727489527315,0.11327898502349854,0.008013105019927025,0.016521461308002472
2009,sample_002009,samples/sample_002009.npz,29,43,8,19,8,12,14,11,4,80.0,120.0,140.0,110.0,40.0,355.0,130.0,100.0,0.2848180171555975,0.0002926440502051264,0.08662628382444382,0.00837744865566492,0.014427557587623596
2010,sample_002010,samples/sample_002010.npz,14,20,40,54,8,10,6,14,2,80.0,100.0,60.0,140.0,20.0,165.0,465.0,90.0,0.9304313938037605,0.00019677702221088111,0.09767252206802368,0.007653811480849981,0.01475017610937357
