sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
890,samples/sample_000890.npz,rectangular_body_000890,13,23,23,32,9,16,10,9,7,9,16,18.0,27.5,12.5,0.7473973598736983,630,0.0019509907003830568,0.1733834267411039,0.0260365726861671,0.025960815824624506
891,samples/sample_000891.npz,rectangular_body_000891,45,55,34,48,14,21,10,14,7,14,21,50.0,41.0,17.5,0.6593654865379621,980,0.002661380331100682,0.1230530707510255,0.027303282365489824,0.022994519301119815
892,samples/sample_000892.npz,rectangular_body_000892,18,27,32,38,14,18,9,6,4,14,18,22.5,35.0,16.0,0.9433901782515008,216,0.0012788684431800429,0.047968217149064456,0.010307131792930056,0.007856869375681716
893,samples/sample_000893.npz,rectangular_body_000893,46,54,23,29,5,8,8,6,3,5,8,50.0,26.0,6.5,0.20231299872838335,144,5.5980193860185415e-05,0.03244896036170138,0.0019410056725743352,0.0031946535346904716
894,samples/sample_000894.npz,rectangular_body_000894,21,34,2,17,13,15,13,15,2,13,15,27.5,9.5,14.0,0.7883134562367515,390,0.0010281342177442972,0.07976327788866089,0.013700043178636177,0.014018600549338426
895,samples/sample_000895.npz,rectangular_body_000895,27,40,7,21,8,12,13,14,4,8,12,33.5,14.0,10.0,0.9542290726522507,728,0.00224532509372546,0.30651095040969334,0.04000843495312949,0.04662701310466572
896,samples/sample_000896.npz,rectangular_body_000896,13,24,8,16,15,21,11,8,6,15,21,18.5,12.0,18.0,0.42852718082060753,528,0.0007876901316769362,0.0422509423799462,0.0087432090400179,0.0079983264684432
897,samples/sample_000897.npz,rectangular_body_000897,7,22,45,55,14,19,15,10,5,14,19,14.5,50.0,16.5,0.4951626292318766,750,0.0011530465414952354,0.07654887871443859,0.014825563976957164,0.014548963435050244
898,samples/sample_000898.npz,rectangular_body_000898,48,58,17,26,8,10,10,9,2,8,10,53.0,21.5,9.0,0.21022787558249265,180,7.71411948262025e-05,0.02261443684509446,0.0021031395657195623,0.0029932768457520873
899,samples/sample_000899.npz,rectangular_body_000899,9,20,18,23,7,13,11,5,6,7,13,14.5,20.5,10.0,0.9538208441863378,330,0.0007686350883677514,0.17462910134138881,0.01779411705038511,0.02305704389867816
900,samples/sample_000900.npz,rectangular_body_000900,46,57,19,31,14,17,11,12,3,14,17,51.5,25.0,15.5,0.858979847478875,396,0.001281837220236926,0.07908905543621449,0.0152347255089729,0.014137619870200362
901,samples/sample_000901.npz,rectangular_body_000901,12,22,11,21,13,17,10,10,4,13,17,17.0,16.0,15.0,0.967586651571946,400,0.0012662099260690326,0.0985286528165624,0.017564055019300605,0.01735312010597144
902,samples/sample_000902.npz,rectangular_body_000902,4,15,48,61,12,14,11,13,2,12,14,9.5,54.5,13.0,0.2392892315964706,286,0.0001332391548290698,0.021070957614918596,0.0025975637017333327,0.003515464246357904
903,samples/sample_000903.npz,rectangular_body_000903,23,32,7,23,13,17,9,16,4,13,17,27.5,15.0,15.0,0.4196551002453636,576,0.0010483677760768791,0.05805214995061401,0.011570827646916214,0.010221747648896716
904,samples/sample_000904.npz,rectangular_body_000904,29,43,38,54,8,15,14,16,7,8,15,36.0,46.0,11.5,0.21656058388513985,1568,0.0013529945603793874,0.11917260437230384,0.019349440359900688,0.019286131765466764
905,samples/sample_000905.npz,rectangular_body_000905,56,60,15,31,13,19,4,16,6,13,19,58.0,23.0,16.0,0.7059335191206824,384,0.0007928284303225184,0.060785681736358746,0.01009627725896349,0.010661734453848678
906,samples/sample_000906.npz,rectangular_body_000906,35,39,21,30,6,8,4,9,2,6,8,37.0,25.5,7.0,0.7479121588528366,72,0.00017976764261698854,0.053405068657896945,0.003829240500773123,0.005406491572702306
907,samples/sample_000907.npz,rectangular_body_000907,8,18,37,50,12,15,10,13,3,12,15,13.0,43.5,13.5,0.9963697880244762,390,0.0011752472604065617,0.11409092695457286,0.01844980686421532,0.019474460231082964
908,samples/sample_000908.npz,rectangular_body_000908,38,54,25,33,9,17,16,8,8,9,17,46.0,29.0,13.0,0.6262676339088955,1024,0.002898618023498949,0.2054805931222407,0.03472061574349633,0.03276669341534285
909,samples/sample_000909.npz,rectangular_body_000909,20,35,38,42,11,14,15,4,3,11,14,27.5,40.0,12.5,0.570001167730128,180,0.0005403000790180489,0.03496598153657192,0.0059194151757631045,0.005334253841910816
910,samples/sample_000910.npz,rectangular_body_000910,5,9,33,42,10,18,4,9,8,10,18,7.0,37.5,14.0,0.8212730468249296,288,0.0006921331510729104,0.07594455721404555,0.010022973087078876,0.011619038582039836
911,samples/sample_000911.npz,rectangular_body_000911,47,54,27,40,5,11,7,13,6,5,11,50.5,33.5,8.0,0.2951559015605616,546,0.00041377458658299355,0.11786127460758594,0.010098353849511096,0.014276146412180698
912,samples/sample_000912.npz,rectangular_body_000912,2,12,25,30,2,7,10,5,5,2,7,7.0,27.5,4.5,0.8485955710020092,250,0.00023457740195203066,0.4023000038854645,0.01330531029458587,0.03084175198275272
913,samples/sample_000913.npz,rectangular_body_000913,10,25,16,26,12,17,15,10,5,12,17,17.5,21.0,14.5,0.9801120088922544,750,0.0027871869498268045,0.18891968673499313,0.03591218133462126,0.033002948005391254
914,samples/sample_000914.npz,rectangular_body_000914,13,24,18,32,14,16,11,14,2,14,16,18.5,25.0,15.0,0.3902534153593651,308,0.0005488029736053803,0.028808197426415022,0.005973350890311503,0.0050254955138149884
915,samples/sample_000915.npz,rectangular_body_000915,6,19,9,21,15,21,13,12,6,15,21,12.5,15.0,18.0,0.5256862449745667,936,0.0015878321922728647,0.08793654661312134,0.018248448565430835,0.017172098963150858
916,samples/sample_000916.npz,rectangular_body_000916,18,23,8,12,8,11,5,4,3,8,11,20.5,10.0,9.5,0.5847888789024132,60,7.017975410944074e-05,0.022646919025616653,0.0018718004260114946,0.0027583797230815513
917,samples/sample_000917.npz,rectangular_body_000917,27,38,13,28,15,20,11,15,5,15,20,32.5,20.5,17.5,0.7989226403710872,825,0.00445359033495199,0.12180997748507821,0.030922626708768178,0.021603376918810237
918,samples/sample_000918.npz,rectangular_body_000918,41,45,16,23,8,14,4,7,6,8,14,43.0,19.5,11.0,0.20835932236038293,168,0.0001113059684454569,0.017641508225653243,0.002024864445899114,0.002326658043676436
919,samples/sample_000919.npz,rectangular_body_000919,40,45,43,49,16,22,5,6,6,16,22,42.5,46.0,19.0,0.8502090215597908,180,0.0007272499819784581,0.026900369866358895,0.006436404864155186,0.004920121772511075
920,samples/sample_000920.npz,rectangular_body_000920,31,46,37,51,10,17,15,14,7,10,17,38.5,44.0,13.5,0.8124476281943622,1470,0.005395349145220206,0.33476859772975365,0.0638758167765312,0.05633749827691553
921,samples/sample_000921.npz,rectangular_body_000921,32,48,25,35,12,17,16,10,5,12,17,40.0,30.0,14.5,0.5938519789169319,800,0.0030926344168171714,0.12030933064921223,0.025502318910148335,0.01988300178009423
922,samples/sample_000922.npz,rectangular_body_000922,32,48,4,8,8,14,16,4,6,8,14,40.0,6.0,11.0,0.21714173293470315,384,0.00018130435759181946,0.035486655929884266,0.0037759175292442185,0.0051549606954519565
923,samples/sample_000923.npz,rectangular_body_000923,26,31,45,58,16,19,5,13,3,16,19,28.5,51.5,17.5,0.409582839053503,195,0.0003624607748600835,0.015414472433577296,0.0033644807062277876,0.0028148362153421094
924,samples/sample_000924.npz,rectangular_body_000924,20,28,27,31,8,11,8,4,3,8,11,24.0,29.0,9.5,0.85843206219658,96,0.00036281449759041634,0.05069780992298841,0.0053467262875615245,0.006153250519471925
925,samples/sample_000925.npz,rectangular_body_000925,12,20,42,53,8,11,8,11,3,8,11,16.0,47.5,9.5,0.604486334258421,264,0.00034736631282939,0.0880891417985153,0.009034745188318236,0.012064705478964642
926,samples/sample_000926.npz,rectangular_body_000926,13,27,4,15,9,13,14,11,4,9,13,20.0,9.5,11.0,0.5054183348891013,616,0.000694223755015009,0.1239806759080462,0.015113097117734633,0.019438545468679732
927,samples/sample_000927.npz,rectangular_body_000927,29,34,43,52,12,15,5,9,3,12,15,31.5,47.5,13.5,0.7263964545243506,135,0.00045884741062205477,0.03160399807092927,0.005155434988758426,0.0049207676928344265
928,samples/sample_000928.npz,rectangular_body_000928,27,32,50,62,6,12,5,12,6,6,12,29.5,56.0,9.0,0.4935792532811751,360,0.0003987598379105356,0.11486272226463051,0.009402430776123828,0.014078192342945573
929,samples/sample_000929.npz,rectangular_body_000929,54,61,18,29,12,19,7,11,7,12,19,57.5,23.5,15.5,0.7622384936955864,539,0.0012032712220148094,0.10307772975950792,0.015927816747917423,0.01726337433531657
930,samples/sample_000930.npz,rectangular_body_000930,22,37,16,31,7,10,15,15,3,7,10,29.5,23.5,8.5,0.44681484937779214,675,0.0012321182072173,0.15242633911957398,0.020089561239234395,0.022315952941199778
931,samples/sample_000931.npz,rectangular_body_000931,4,10,19,27,11,15,6,8,4,11,15,7.0,23.0,13.0,0.7562544920287844,192,0.0003688579527994989,0.05053924630580148,0.00625731258311921,0.007688812173264878
932,samples/sample_000932.npz,rectangular_body_000932,42,49,27,34,13,21,7,7,8,13,21,45.5,30.5,17.0,0.5222350894513712,392,0.0011929343158137676,0.045025667351566295,0.009694946515476525,0.0075599776886599995
933,samples/sample_000933.npz,rectangular_body_000933,34,39,15,24,12,20,5,9,8,12,20,36.5,19.5,16.0,0.4125926996193302,360,0.000787914349182171,0.03664748482270071,0.007328341118727055,0.005980476175005303
934,samples/sample_000934.npz,rectangular_body_000934,9,21,27,43,12,15,12,16,3,12,15,15.0,35.0,13.5,0.47705718295944505,576,0.0011392582591336433,0.07546066439639992,0.013985541541948624,0.013056900005592578
935,samples/sample_000935.npz,rectangular_body_000935,21,35,36,47,12,14,14,11,2,12,14,28.0,41.5,13.0,0.6464779450368596,308,0.0010436141588521094,0.060356902714581134,0.011162650750385323,0.009696891692959416
936,samples/sample_000936.npz,rectangular_body_000936,48,57,36,47,7,11,9,11,4,7,11,52.5,41.5,9.0,0.908694497549394,396,0.0007664199722152709,0.21517154999954954,0.020355589789547428,0.028476630758333454
937,samples/sample_000937.npz,rectangular_body_000937,42,49,44,49,8,13,7,5,5,8,13,45.5,46.5,10.5,0.7449614360689776,175,0.0003441042223604272,0.06987011272579838,0.007394271036748565,0.00917126548489697
938,samples/sample_000938.npz,rectangular_body_000938,11,23,8,23,5,11,12,15,6,5,11,17.0,15.5,8.0,0.6060286263389267,1080,0.0012286146189429685,0.3963468386113243,0.039252226075303376,0.05569676711705838
939,samples/sample_000939.npz,rectangular_body_000939,14,27,11,25,3,6,13,14,3,3,6,20.5,18.0,4.5,0.5567362327179519,546,0.00041615467910233476,0.31550699991480796,0.022248488636860478,0.037975168058786084
940,samples/sample_000940.npz,rectangular_body_000940,32,40,9,15,11,19,8,6,8,11,19,36.0,12.0,15.0,0.80215126990303,384,0.001187774557709464,0.08615783764413242,0.014241666938680448,0.014042280438100263
941,samples/sample_000941.npz,rectangular_body_000941,26,38,19,35,11,16,12,16,5,11,16,32.0,27.0,13.5,0.6132266000738589,960,0.004454059670941711,0.16370258117188066,0.03322780710065419,0.026444266037356067
942,samples/sample_000942.npz,rectangular_body_000942,52,60,46,56,14,17,8,10,3,14,17,56.0,51.0,15.5,0.7353361859825305,240,0.00041875819535492416,0.042824842095095336,0.006333956398480292,0.007512056269067542
943,samples/sample_000943.npz,rectangular_body_000943,29,45,38,52,8,10,16,14,2,8,10,37.0,45.0,9.0,0.9611971023769339,448,0.001406441596341186,0.20129168009212395,0.02717883666375662,0.0306400645685447
944,samples/sample_000944.npz,rectangular_body_000944,38,50,3,16,3,7,12,13,4,3,7,44.0,9.5,5.0,0.836431647425957,624,0.0005753300711562652,0.5456291153501838,0.03311071561612494,0.06332536181095443
945,samples/sample_000945.npz,rectangular_body_000945,16,21,17,21,7,15,5,4,8,7,15,18.5,19.0,11.0,0.8919004693052588,160,0.00040976360846811097,0.07762252011935696,0.00808092191421509,0.009790991036726086
946,samples/sample_000946.npz,rectangular_body_000946,26,33,39,44,2,4,7,5,2,2,4,29.5,41.5,3.0,0.8937473575282957,70,9.640043149163368e-05,0.20742623439080243,0.005097124476431982,0.01200461749819574
947,samples/sample_000947.npz,rectangular_body_000947,29,40,11,26,16,24,11,15,8,16,24,34.5,18.5,20.0,0.9878608694437623,1320,0.008344590579656537,0.19387077142924175,0.054744177850388556,0.03586857871493149
948,samples/sample_000948.npz,rectangular_body_000948,56,60,29,36,9,12,4,7,3,9,12,58.0,32.5,10.5,0.25308457216550606,84,5.255878555490519e-05,0.01113910673132918,0.001001895012586,0.0014249143136585594
949,samples/sample_000949.npz,rectangular_body_000949,14,29,18,22,7,9,15,4,2,7,9,21.5,20.0,8.0,0.6494763144469811,120,0.00019616134143580555,0.05290335766070839,0.005072549415442976,0.006680470544673932
950,samples/sample_000950.npz,rectangular_body_000950,47,58,19,28,12,20,11,9,8,12,20,52.5,23.5,16.0,0.31857337168049615,792,0.0009000175898848721,0.05948546642252244,0.010857725637638933,0.010413182770467884
951,samples/sample_000951.npz,rectangular_body_000951,17,29,5,11,12,16,12,6,4,12,16,23.0,8.0,14.0,0.9802774650436217,288,0.0007911646131508912,0.0821330836895507,0.012020686111648568,0.013561529986458933
952,samples/sample_000952.npz,rectangular_body_000952,12,28,3,12,2,8,16,9,6,2,8,20.0,7.5,5.0,0.6474430164850574,864,0.0005744416159326885,0.6053240888025597,0.033998333540524214,0.06849746339210887
953,samples/sample_000953.npz,rectangular_body_000953,13,18,18,30,12,18,5,12,6,12,18,15.5,24.0,15.0,0.8934598116187342,360,0.0012675193040312337,0.08478939124373577,0.015453091953482802,0.014294420119309193
954,samples/sample_000954.npz,rectangular_body_000954,26,39,29,42,14,22,13,13,8,14,22,32.5,35.5,18.0,0.3597666653564333,1352,0.00460535475899705,0.08768425084917374,0.02349389392543952,0.014750414008105093
955,samples/sample_000955.npz,rectangular_body_000955,43,55,9,16,15,19,12,7,4,15,19,49.0,12.5,17.0,0.7508415264674235,336,0.0007758417810800286,0.05151775380691865,0.009754095774050783,0.009674575378341833
956,samples/sample_000956.npz,rectangular_body_000956,38,47,27,39,3,7,9,12,4,3,7,42.5,33.0,5.0,0.8979767628774495,432,0.0009453191548183652,0.48110288159851256,0.029290350263292894,0.048556173459135134
957,samples/sample_000957.npz,rectangular_body_000957,36,44,28,40,3,6,8,12,3,3,6,40.0,34.0,4.5,0.2580464566091729,288,0.0001779749861139529,0.10497767520330598,0.005763301485430944,0.01000740554215339
958,samples/sample_000958.npz,rectangular_body_000958,23,31,15,29,7,14,8,14,7,7,14,27.0,22.0,10.5,0.256654875664467,784,0.00083375379175562,0.09376838402865184,0.012358881506424758,0.013133709109036289
959,samples/sample_000959.npz,rectangular_body_000959,39,54,37,53,15,23,15,16,8,15,23,46.5,45.0,19.0,0.684178240371618,1920,0.005778143256758569,0.20564235664475117,0.052953796862558654,0.04051819209356088
960,samples/sample_000960.npz,rectangular_body_000960,5,18,17,32,12,14,13,15,2,12,14,11.5,24.5,13.0,0.5205721800609728,390,0.0006338996760521893,0.05915636455407261,0.009742603650079715,0.010237849208674267
961,samples/sample_000961.npz,rectangular_body_000961,44,48,38,50,9,15,4,12,6,9,15,46.0,44.0,12.0,0.7670377788938159,288,0.0006990747938782279,0.08756227169464627,0.011979592203877705,0.013048995199065749
962,samples/sample_000962.npz,rectangular_body_000962,32,48,33,44,7,10,16,11,3,7,10,40.0,38.5,8.5,0.5855065272662064,528,0.0011066966113428992,0.16738692974652666,0.020482807221395356,0.02353832862786319
963,samples/sample_000963.npz,rectangular_body_000963,5,15,40,55,2,8,10,15,6,2,8,10.0,47.5,5.0,0.26389730262846733,900,0.00024110877764419616,0.2560679682377121,0.014999264744276541,0.02947567666986217
964,samples/sample_000964.npz,rectangular_body_000964,20,25,44,53,14,21,5,9,7,14,21,22.5,48.5,17.5,0.6927991957939571,315,0.0009271124106840268,0.04471855604502395,0.00946445370793482,0.007981607116717682
965,samples/sample_000965.npz,rectangular_body_000965,44,53,41,53,8,11,9,12,3,8,11,48.5,47.0,9.5,0.9380579850317419,324,0.0006623461636972503,0.16152979409524698,0.017162750488962267,0.02270966344178825
966,samples/sample_000966.npz,rectangular_body_000966,25,35,27,41,4,12,10,14,8,4,12,30.0,34.0,8.0,0.9201610442955819,1120,0.005308068244724814,0.7053049594038526,0.0715780409939983,0.08744386410946603
967,samples/sample_000967.npz,rectangular_body_000967,29,40,34,47,16,22,11,13,6,16,22,34.5,40.5,19.0,0.25938833192273497,858,0.0016666340793056978,0.03638768566643554,0.010118860216736894,0.006376245000975767
968,samples/sample_000968.npz,rectangular_body_000968,10,25,21,30,7,15,15,9,8,7,15,17.5,25.5,11.0,0.2219280994774958,1080,0.0008282583380874592,0.10204279384800925,0.013819173445293192,0.01506744762210123
969,samples/sample_000969.npz,rectangular_body_000969,41,45,14,23,14,19,4,9,5,14,19,43.0,18.5,16.5,0.8593242347945205,180,0.000664581053518361,0.03492233476841691,0.007141213404340489,0.006066465841168335
970,samples/sample_000970.npz,rectangular_body_000970,13,28,29,37,5,8,15,8,3,5,8,20.5,33.0,6.5,0.7469486838616419,360,0.0007988101274242754,0.2247234201155446,0.019046778833840552,0.026795954660104173
971,samples/sample_000971.npz,rectangular_body_000971,23,38,39,44,13,18,15,5,5,13,18,30.5,41.5,15.5,0.9680249985908793,375,0.002342446520350606,0.08632055287076797,0.018694463403686107,0.014286218168138968
972,samples/sample_000972.npz,rectangular_body_000972,49,54,45,57,12,14,5,12,2,12,14,51.5,51.0,13.0,0.7231699501718767,120,0.00020167419222547566,0.028646628844385222,0.0038103037733699446,0.0047007852655152026
973,samples/sample_000973.npz,rectangular_body_000973,56,61,37,51,10,14,5,14,4,10,14,58.5,44.0,12.0,0.8402518377497079,280,0.0004943517204974734,0.08753674036395302,0.00978476421398406,0.013147687593496963
974,samples/sample_000974.npz,rectangular_body_000974,35,39,18,32,16,20,4,14,4,16,20,37.0,25.0,18.0,0.5005034222154676,224,0.000787438482834195,0.020486658510799338,0.005303031300776323,0.0035212594707421706
975,samples/sample_000975.npz,rectangular_body_000975,47,62,33,38,7,12,15,5,5,7,12,54.5,35.5,9.5,0.2921848938515961,375,0.0002684306894445077,0.05911834634849227,0.005863435483246318,0.008026530058699773
976,samples/sample_000976.npz,rectangular_body_000976,40,52,20,30,4,6,12,10,2,4,6,46.0,25.0,5.0,0.23190540291392356,240,9.645201335166911e-05,0.06433358414017698,0.004073211635124752,0.006860884416100876
977,samples/sample_000977.npz,rectangular_body_000977,3,15,37,53,3,6,12,16,3,3,6,9.0,45.0,4.5,0.813360580789096,576,0.0004510352132976716,0.4654253714173916,0.029870364035638614,0.05802009033753037
978,samples/sample_000978.npz,rectangular_body_000978,21,25,29,37,10,17,4,8,7,10,17,23.0,33.0,13.5,0.9785005957691788,224,0.0013129230569088987,0.07491243022925036,0.012269875650375111,0.010924326404098308
979,samples/sample_000979.npz,rectangular_body_000979,5,21,39,53,8,15,16,14,7,8,15,13.0,46.0,11.5,0.872079533643006,1568,0.003374275267989504,0.47990261127710443,0.06837771567110945,0.08077226098205256
