sample_index,sample_id,relative_path,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_m,bottom_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,center_depth_m,density_contrast,body_volume_cells,body_size_group,density_group,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
9373,prime_009373,samples/prime_009373.npz,41,52,25,36,2,10,11,11,8,20.0,100.0,110.0,110.0,80.0,460.0,300.0,60.0,0.9116471887898624,968,large,high,0.0010910315904766321,1.0362718105316162,0.04820970818400383,0.12924006581306458
9374,prime_009374,samples/prime_009374.npz,43,51,21,32,2,10,8,11,8,20.0,100.0,80.0,110.0,80.0,465.0,260.0,60.0,0.8833872293106485,704,large,high,0.0006780721014365554,0.8472382426261902,0.033902790397405624,0.09543102979660034
9375,prime_009375,samples/prime_009375.npz,44,50,12,28,4,9,6,16,5,40.0,90.0,60.0,160.0,50.0,465.0,195.0,65.0,0.8186934983655717,480,medium,high,0.00039135030237957835,0.3822706639766693,0.02092895098030567,0.050692398101091385
9376,prime_009376,samples/prime_009376.npz,30,43,10,24,5,9,13,14,4,50.0,90.0,130.0,140.0,40.0,360.0,165.0,70.0,0.44171577973939485,728,large,low,0.0004231621278449893,0.24119634926319122,0.017008677124977112,0.03657817468047142
9377,prime_009377,samples/prime_009377.npz,29,45,23,38,5,9,16,15,4,50.0,90.0,160.0,150.0,40.0,365.0,300.0,70.0,0.7667548711498482,960,large,high,0.0015026230830699205,0.4837664067745209,0.039613813161849976,0.07937353849411011
9378,prime_009378,samples/prime_009378.npz,25,41,11,19,2,7,16,8,5,20.0,70.0,160.0,80.0,50.0,325.0,145.0,45.0,0.3448444630938905,640,large,low,0.000191400627954863,0.2992832362651825,0.01249326579272747,0.037601955235004425
9379,prime_009379,samples/prime_009379.npz,16,23,13,25,2,10,7,12,8,20.0,100.0,70.0,120.0,80.0,190.0,185.0,60.0,0.42095122228223436,672,large,low,0.0002706442028284073,0.3838519752025604,0.015360124409198761,0.04334435611963272
9380,prime_009380,samples/prime_009380.npz,51,55,19,35,4,12,4,16,8,40.0,120.0,40.0,160.0,80.0,525.0,265.0,80.0,0.9096871530780116,512,medium,high,0.000561594613827765,0.38178378343582153,0.023396233096718788,0.05167045444250107
9381,prime_009381,samples/prime_009381.npz,37,46,12,24,4,9,9,12,5,40.0,90.0,90.0,120.0,50.0,410.0,175.0,65.0,0.9158397013858085,540,medium,high,0.0005424840492196381,0.5082521438598633,0.02651207707822323,0.06526533514261246
9382,prime_009382,samples/prime_009382.npz,17,23,32,46,3,6,6,14,3,30.0,60.0,60.0,140.0,30.0,195.0,385.0,45.0,0.7991423822753132,252,small,high,0.0001756817800924182,0.31928199529647827,0.011473271064460278,0.035826098173856735
9383,prime_009383,samples/prime_009383.npz,21,37,20,24,6,14,16,4,8,60.0,140.0,160.0,40.0,80.0,285.0,215.0,100.0,0.24803683664151605,512,medium,low,0.0002863634144887328,0.07171575725078583,0.006276803091168404,0.010912937112152576
9384,prime_009384,samples/prime_009384.npz,28,36,19,29,2,10,8,10,8,20.0,100.0,80.0,100.0,80.0,315.0,235.0,60.0,0.9887143864756163,640,large,high,0.0010261958232149482,0.9091642498970032,0.03493884205818176,0.09854891151189804
9385,prime_009385,samples/prime_009385.npz,14,20,32,41,4,6,6,9,2,40.0,60.0,60.0,90.0,20.0,165.0,360.0,50.0,0.7001956808025217,108,small,medium,7.093440217431635e-05,0.1327837109565735,0.00423833541572094,0.013319453224539757
9386,prime_009386,samples/prime_009386.npz,15,31,26,42,4,11,16,16,7,40.0,110.0,160.0,160.0,70.0,225.0,335.0,75.0,0.8024792958362634,1792,large,high,0.0026715088170021772,0.8807156085968018,0.0760507732629776,0.14785577356815338
9387,prime_009387,samples/prime_009387.npz,41,52,31,36,3,5,11,5,2,30.0,50.0,110.0,50.0,20.0,460.0,330.0,40.0,0.7828437467372084,110,small,high,7.162075053201988e-05,0.18583540618419647,0.004964181687682867,0.017888473346829414
9388,prime_009388,samples/prime_009388.npz,13,24,18,22,6,12,11,4,6,60.0,120.0,110.0,40.0,60.0,180.0,195.0,90.0,0.3797712592382124,264,small,low,0.00014213980466593057,0.0742742121219635,0.004987838678061962,0.010037783533334732
9389,prime_009389,samples/prime_009389.npz,34,39,39,55,4,10,5,16,6,40.0,100.0,50.0,160.0,60.0,360.0,465.0,70.0,0.24033266323101327,480,medium,low,0.0001514797331765294,0.10601453483104706,0.006104389671236277,0.014131514355540276
9390,prime_009390,samples/prime_009390.npz,43,47,43,49,2,9,4,6,7,20.0,90.0,40.0,60.0,70.0,445.0,455.0,55.0,0.39062673867933373,168,small,low,5.5058622820070013e-05,0.15927152335643768,0.003608447266742587,0.012346790172159672
9391,prime_009391,samples/prime_009391.npz,29,45,18,34,8,11,16,16,3,80.0,110.0,160.0,160.0,30.0,365.0,255.0,95.0,0.3206472138089347,768,large,low,0.0005793097079731524,0.11070814728736877,0.01235941331833601,0.01980583183467388
9392,prime_009392,samples/prime_009392.npz,32,41,31,46,6,10,9,15,4,60.0,100.0,90.0,150.0,40.0,360.0,380.0,80.0,0.9923585584756327,540,medium,high,0.001061204937286675,0.369540810585022,0.028046414256095886,0.05531683564186096
9393,prime_009393,samples/prime_009393.npz,17,30,20,35,4,12,13,15,8,40.0,120.0,130.0,150.0,80.0,230.0,270.0,80.0,0.6934311765879516,1560,large,medium,0.0020016964990645647,0.709670901298523,0.05648217350244522,0.11121844500303268
9394,prime_009394,samples/prime_009394.npz,19,32,29,42,6,11,13,13,5,60.0,110.0,130.0,130.0,50.0,250.0,350.0,85.0,0.611984703165772,845,large,medium,0.001120272558182478,0.31756123900413513,0.026723966002464294,0.04977501556277275
9395,prime_009395,samples/prime_009395.npz,8,21,37,44,6,9,13,7,3,60.0,90.0,130.0,70.0,30.0,140.0,400.0,75.0,0.9317835051576971,273,small,high,0.0002967935870401561,0.21188022196292877,0.013108637183904648,0.02907724305987358
9396,prime_009396,samples/prime_009396.npz,30,44,9,22,7,13,14,13,6,70.0,130.0,140.0,130.0,60.0,365.0,150.0,100.0,0.5043508778366189,1092,large,medium,0.0009567299857735634,0.2667507231235504,0.026540856808423996,0.04501277580857277
9397,prime_009397,samples/prime_009397.npz,45,51,37,46,3,9,6,9,6,30.0,90.0,60.0,90.0,60.0,475.0,410.0,60.0,0.20255347844225854,324,medium,low,6.237458001123741e-05,0.09940257668495178,0.003556507173925638,0.010244782082736492
9398,prime_009398,samples/prime_009398.npz,32,41,27,40,7,13,9,13,6,70.0,130.0,90.0,130.0,60.0,360.0,330.0,100.0,0.4480324643480119,702,large,low,0.0009018180426210165,0.16948066651821136,0.0156767088919878,0.02650700882077217
9399,prime_009399,samples/prime_009399.npz,42,48,48,55,8,12,6,7,4,80.0,120.0,60.0,70.0,40.0,445.0,510.0,100.0,0.5448685825136971,168,small,medium,0.00011807200644398108,0.056915733963251114,0.004289971198886633,0.008193141780793667
9400,prime_009400,samples/prime_009400.npz,8,22,45,52,4,12,14,7,8,40.0,120.0,140.0,70.0,80.0,145.0,480.0,80.0,0.770014300182105,784,large,high,0.0006160144694149494,0.4929434657096863,0.030179902911186218,0.06731424480676651
9401,prime_009401,samples/prime_009401.npz,34,43,13,17,4,11,9,4,7,40.0,110.0,90.0,40.0,70.0,380.0,145.0,75.0,0.951324104167215,252,small,high,0.0002964097948279232,0.27408912777900696,0.012446008622646332,0.030485201627016068
9402,prime_009402,samples/prime_009402.npz,15,28,16,24,5,9,13,8,4,50.0,90.0,130.0,80.0,40.0,210.0,195.0,70.0,0.24509381201447025,416,medium,low,0.00012411046191118658,0.09286355972290039,0.005403616465628147,0.012406050227582455
9403,prime_009403,samples/prime_009403.npz,38,54,50,55,7,15,16,5,8,70.0,150.0,160.0,50.0,80.0,455.0,520.0,110.0,0.9848295166586652,640,large,high,0.0008461985853500664,0.29789552092552185,0.02827538549900055,0.04907066747546196
9404,prime_009404,samples/prime_009404.npz,9,18,37,48,2,5,9,11,3,20.0,50.0,90.0,110.0,30.0,130.0,420.0,35.0,0.4695183228883928,297,medium,medium,7.06985083525069e-05,0.2778486907482147,0.008064299821853638,0.029895232990384102
9405,prime_009405,samples/prime_009405.npz,45,50,8,22,6,11,5,14,5,60.0,110.0,50.0,140.0,50.0,470.0,145.0,85.0,0.35097577696480875,350,medium,low,0.0001366743672406301,0.08823122084140778,0.006057592574506998,0.01259172335267067
9406,prime_009406,samples/prime_009406.npz,8,21,17,31,7,11,13,14,4,70.0,110.0,130.0,140.0,40.0,140.0,235.0,90.0,0.6313335144402012,728,large,medium,0.0006494353292509913,0.25207728147506714,0.022620899602770805,0.041455935686826706
9407,prime_009407,samples/prime_009407.npz,39,54,34,41,4,12,15,7,8,40.0,120.0,150.0,70.0,80.0,460.0,370.0,80.0,0.9272490693131489,840,large,high,0.0011477360967546701,0.6128867268562317,0.040125127881765366,0.08536898344755173
9408,prime_009408,samples/prime_009408.npz,51,56,10,26,3,11,5,16,8,30.0,110.0,50.0,160.0,80.0,530.0,175.0,70.0,0.6590747089189143,640,large,medium,0.0003563275095075369,0.41349637508392334,0.021519843488931656,0.05349346250295639
9409,prime_009409,samples/prime_009409.npz,8,12,42,52,4,10,4,10,6,40.0,100.0,40.0,100.0,60.0,95.0,465.0,70.0,0.8806994969711792,240,small,high,0.0001716346014291048,0.2534785568714142,0.010736577212810516,0.028325049206614494
9410,prime_009410,samples/prime_009410.npz,28,44,18,23,3,10,16,5,7,30.0,100.0,160.0,50.0,70.0,355.0,200.0,65.0,0.6312505318524173,560,medium,medium,0.0004887207760475576,0.3723524510860443,0.019146272912621498,0.047150950878858566
9411,prime_009411,samples/prime_009411.npz,36,49,34,50,2,7,13,16,5,20.0,70.0,130.0,160.0,50.0,420.0,415.0,45.0,0.3376186130006802,1040,large,low,0.00029597984394058585,0.36879679560661316,0.01997150294482708,0.05460818111896515
9412,prime_009412,samples/prime_009412.npz,25,37,25,32,8,15,12,7,7,80.0,150.0,120.0,70.0,70.0,305.0,280.0,115.0,0.7360769200606054,588,large,high,0.0014777814503759146,0.19785211980342865,0.020756417885422707,0.0317307710647583
9413,prime_009413,samples/prime_009413.npz,38,51,10,22,4,6,13,12,2,40.0,60.0,130.0,120.0,20.0,440.0,155.0,50.0,0.7321124577918,312,medium,medium,0.00016897445311769843,0.25680971145629883,0.012665444985032082,0.03460721671581268
9414,prime_009414,samples/prime_009414.npz,48,54,25,31,2,10,6,6,8,20.0,100.0,60.0,60.0,80.0,505.0,275.0,60.0,0.3048687460994806,288,small,low,8.709621033631265e-05,0.17415232956409454,0.004739043768495321,0.015012310817837715
9415,prime_009415,samples/prime_009415.npz,12,28,15,21,3,5,16,6,2,30.0,50.0,160.0,60.0,20.0,195.0,175.0,40.0,0.7955859475220957,192,small,high,9.718402725411579e-05,0.2434515506029129,0.008757374249398708,0.02836127206683159
9416,prime_009416,samples/prime_009416.npz,46,50,11,22,8,15,4,11,7,80.0,150.0,40.0,110.0,70.0,475.0,160.0,115.0,0.3811892679093986,308,medium,low,0.0001782227773219347,0.05658090487122536,0.005296250805258751,0.008920401334762573
9417,prime_009417,samples/prime_009417.npz,16,30,22,35,8,13,14,13,5,80.0,130.0,140.0,130.0,50.0,225.0,280.0,105.0,0.49397005082746226,910,large,medium,0.00109172856900841,0.2002532035112381,0.021906699985265732,0.03437747433781624
9418,prime_009418,samples/prime_009418.npz,21,30,51,56,8,14,9,5,6,80.0,140.0,90.0,50.0,60.0,250.0,530.0,110.0,0.6943446709400757,270,small,medium,0.0002912474446929991,0.09865625202655792,0.00851052813231945,0.015064362436532974
9419,prime_009419,samples/prime_009419.npz,10,21,10,21,2,6,11,11,4,20.0,60.0,110.0,110.0,40.0,150.0,150.0,40.0,0.7978345903786179,484,medium,high,0.00020244249026291072,0.6224468946456909,0.02191702090203762,0.07344905287027359
9420,prime_009420,samples/prime_009420.npz,29,42,47,56,3,5,13,9,2,30.0,50.0,130.0,90.0,20.0,350.0,510.0,40.0,0.4389423084874203,234,small,low,6.860395660623908e-05,0.1619623452425003,0.005858920980244875,0.019160330295562744
9421,prime_009421,samples/prime_009421.npz,40,49,33,37,3,6,9,4,3,30.0,60.0,90.0,40.0,30.0,440.0,345.0,45.0,0.9391961983750079,108,small,high,9.717042848933488e-05,0.22874043881893158,0.005787581671029329,0.020304962992668152
9422,prime_009422,samples/prime_009422.npz,24,31,36,42,3,11,7,6,8,30.0,110.0,70.0,60.0,80.0,270.0,385.0,70.0,0.443576203391363,336,medium,low,0.00025171766174025834,0.20816512405872345,0.008021574467420578,0.02099248766899109
9423,prime_009423,samples/prime_009423.npz,44,53,21,27,7,14,9,6,7,70.0,140.0,90.0,60.0,70.0,480.0,235.0,105.0,0.37244500181756324,378,medium,low,0.00023510793107561767,0.08204251527786255,0.006680901627987623,0.011964882723987103
9424,prime_009424,samples/prime_009424.npz,32,46,25,32,7,13,14,7,6,70.0,130.0,140.0,70.0,60.0,385.0,280.0,100.0,0.5015364542417207,588,large,medium,0.0007282934966497123,0.1608922928571701,0.014640457928180695,0.024967994540929794
9425,prime_009425,samples/prime_009425.npz,36,46,22,30,7,9,10,8,2,70.0,90.0,100.0,80.0,20.0,405.0,255.0,80.0,0.5459553263102157,160,small,medium,0.00015130158863030374,0.07031670957803726,0.004555274732410908,0.009489971213042736
9426,prime_009426,samples/prime_009426.npz,43,55,31,40,8,11,12,9,3,80.0,110.0,120.0,90.0,30.0,485.0,350.0,95.0,0.6373388984229433,324,medium,medium,0.00034865658381022513,0.11899515986442566,0.010095636360347271,0.01839725859463215
9427,prime_009427,samples/prime_009427.npz,20,31,30,45,8,16,11,15,8,80.0,160.0,110.0,150.0,80.0,250.0,370.0,120.0,0.6728577741388381,1320,large,medium,0.0024768654257059097,0.3398512899875641,0.041672974824905396,0.05971459671854973
9428,prime_009428,samples/prime_009428.npz,17,27,40,50,8,15,10,10,7,80.0,150.0,100.0,100.0,70.0,215.0,445.0,115.0,0.9090024650992365,700,large,high,0.001220137346535921,0.2890062928199768,0.029581259936094284,0.046978261321783066
9429,prime_009429,samples/prime_009429.npz,22,29,9,25,8,12,7,16,4,80.0,120.0,70.0,160.0,40.0,250.0,165.0,100.0,0.6545394138503978,448,medium,medium,0.0005145545001141727,0.14796118438243866,0.01418879721313715,0.024223309010267258
9430,prime_009430,samples/prime_009430.npz,34,42,43,54,3,5,8,11,2,30.0,50.0,80.0,110.0,20.0,375.0,480.0,40.0,0.9755162322217433,176,small,high,0.00011872629693243653,0.3195798993110657,0.009850703179836273,0.0339026153087616
9431,prime_009431,samples/prime_009431.npz,41,45,20,34,7,12,4,14,5,70.0,120.0,40.0,140.0,50.0,425.0,265.0,95.0,0.6900229858723669,280,small,medium,0.00037977477768436074,0.11777220666408539,0.009643190540373325,0.01747894659638405
9432,prime_009432,samples/prime_009432.npz,8,13,25,29,2,10,5,4,8,20.0,100.0,50.0,40.0,80.0,100.0,265.0,60.0,0.7358819879341777,160,small,high,0.00010521680087549612,0.2731420397758484,0.006289160344749689,0.02096743881702423
9433,prime_009433,samples/prime_009433.npz,20,36,44,49,3,5,16,5,2,30.0,50.0,160.0,50.0,20.0,275.0,460.0,40.0,0.9246955596288301,160,small,high,0.00011513054778333753,0.24477539956569672,0.008524160832166672,0.027880826964974403
9434,prime_009434,samples/prime_009434.npz,13,27,8,23,6,13,14,15,7,60.0,130.0,140.0,150.0,70.0,195.0,150.0,95.0,0.92217861243274,1470,large,high,0.0018732915632426739,0.6815176010131836,0.06546243280172348,0.11604209989309311
9435,prime_009435,samples/prime_009435.npz,23,37,36,52,6,8,14,16,2,60.0,80.0,140.0,160.0,20.0,295.0,435.0,70.0,0.3606109396484115,448,medium,low,0.0002533039660193026,0.10845229029655457,0.008610077202320099,0.017520800232887268
9436,prime_009436,samples/prime_009436.npz,28,34,50,55,5,9,6,5,4,50.0,90.0,60.0,50.0,40.0,305.0,520.0,70.0,0.986317647506403,120,small,high,0.00013974567991681397,0.1476062387228012,0.006158346310257912,0.015959013253450394
9437,prime_009437,samples/prime_009437.npz,26,30,38,44,6,10,4,6,4,60.0,100.0,40.0,60.0,40.0,275.0,405.0,80.0,0.8597649522299793,96,small,high,0.00015099601296242326,0.08235219120979309,0.004315480124205351,0.009611712768673897
9438,prime_009438,samples/prime_009438.npz,33,41,18,28,7,9,8,10,2,70.0,90.0,80.0,100.0,20.0,365.0,225.0,80.0,0.38087576201379775,160,small,low,0.0001087976706912741,0.04905517026782036,0.0031806761398911476,0.006619347725063562
9439,prime_009439,samples/prime_009439.npz,24,40,9,20,4,9,16,11,5,40.0,90.0,160.0,110.0,50.0,315.0,140.0,65.0,0.6510082933351405,880,large,medium,0.000720214331522584,0.4709191620349884,0.030561111867427826,0.06991352885961533
9440,prime_009440,samples/prime_009440.npz,17,22,29,35,2,8,5,6,6,20.0,80.0,50.0,60.0,60.0,190.0,315.0,50.0,0.5731583112474472,180,small,medium,0.00011856367927975953,0.25923386216163635,0.005815581418573856,0.020625853911042213
9441,prime_009441,samples/prime_009441.npz,25,34,20,33,3,8,9,13,5,30.0,80.0,90.0,130.0,50.0,290.0,260.0,55.0,0.28339886520021673,585,large,low,0.00025157557683996856,0.19964666664600372,0.009278682991862297,0.024940911680459976
9442,prime_009442,samples/prime_009442.npz,16,32,36,52,4,9,16,16,5,40.0,90.0,160.0,160.0,50.0,235.0,435.0,65.0,0.4475054904147525,1280,large,low,0.0007039763731881976,0.3950630724430084,0.03082340955734253,0.06533420085906982
9443,prime_009443,samples/prime_009443.npz,31,43,26,36,2,6,12,10,4,20.0,60.0,120.0,100.0,40.0,365.0,305.0,40.0,0.37145827693158917,480,medium,low,0.00021182387717999518,0.2892361283302307,0.010363336652517319,0.03384681046009064
9444,prime_009444,samples/prime_009444.npz,35,47,19,33,5,12,12,14,7,50.0,120.0,120.0,140.0,70.0,405.0,255.0,85.0,0.21479498477724718,1176,large,low,0.00046504041529260576,0.1605701595544815,0.012986726127564907,0.02475300244987011
9445,prime_009445,samples/prime_009445.npz,43,48,38,52,6,12,5,14,6,60.0,120.0,50.0,140.0,60.0,450.0,445.0,90.0,0.4173245842312505,420,medium,low,0.0002422933466732502,0.11722031235694885,0.008688771165907383,0.016985520720481873
9446,prime_009446,samples/prime_009446.npz,24,35,45,49,3,5,11,4,2,30.0,50.0,110.0,40.0,20.0,290.0,465.0,40.0,0.6270247311078951,88,small,medium,4.3764524889411405e-05,0.1260560303926468,0.0031794440001249313,0.01162514928728342
9447,prime_009447,samples/prime_009447.npz,42,49,32,44,3,8,7,12,5,30.0,80.0,70.0,120.0,50.0,450.0,375.0,55.0,0.45399696375981613,420,medium,low,0.00019822089234367013,0.26225489377975464,0.01056195329874754,0.030002828687429428
9448,prime_009448,samples/prime_009448.npz,21,25,10,16,5,10,4,6,5,50.0,100.0,40.0,60.0,50.0,225.0,125.0,75.0,0.4119339202809644,120,small,low,5.4052707127993926e-05,0.057622283697128296,0.0025374426040798426,0.006287092342972755
9449,prime_009449,samples/prime_009449.npz,10,18,14,19,8,11,8,5,3,80.0,110.0,80.0,50.0,30.0,135.0,160.0,95.0,0.34327202307965926,120,small,low,4.9516616854816675e-05,0.027611343190073967,0.0019614247139543295,0.003886437974870205
9450,prime_009450,samples/prime_009450.npz,24,32,24,35,2,7,8,11,5,20.0,70.0,80.0,110.0,50.0,275.0,290.0,45.0,0.822042356315487,440,medium,high,0.0004734886751975864,0.6325317025184631,0.020775269716978073,0.06760282069444656
9451,prime_009451,samples/prime_009451.npz,33,47,35,48,5,13,14,13,8,50.0,130.0,140.0,130.0,80.0,395.0,410.0,90.0,0.9961531434179876,1456,large,high,0.0026128985919058323,0.8424851894378662,0.07329794019460678,0.1341850310564041
9452,prime_009452,samples/prime_009452.npz,11,27,25,31,5,9,16,6,4,50.0,90.0,160.0,60.0,40.0,185.0,275.0,70.0,0.8834658520866615,384,medium,high,0.0004832364502362907,0.29323121905326843,0.018045254051685333,0.04040026292204857
9453,prime_009453,samples/prime_009453.npz,16,28,39,44,8,14,12,5,6,80.0,140.0,120.0,50.0,60.0,215.0,410.0,110.0,0.750643378857778,360,medium,high,0.0005509323673322797,0.13447371125221252,0.012875130400061607,0.02106594294309616
9454,prime_009454,samples/prime_009454.npz,35,48,21,31,3,11,13,10,8,30.0,110.0,130.0,100.0,80.0,410.0,255.0,70.0,0.6189460488525439,1040,large,medium,0.000964305829256773,0.5988629460334778,0.03446084260940552,0.08015909790992737
9455,prime_009455,samples/prime_009455.npz,17,32,42,52,2,10,15,10,8,20.0,100.0,150.0,100.0,80.0,240.0,465.0,60.0,0.8404568338982007,1200,large,high,0.0010470562847331166,1.0385946035385132,0.054844602942466736,0.1407933533191681
9456,prime_009456,samples/prime_009456.npz,29,39,46,54,6,10,10,8,4,60.0,100.0,100.0,80.0,40.0,335.0,495.0,80.0,0.5681464699725833,320,medium,medium,0.00026035698829218745,0.15020142495632172,0.009273525327444077,0.020041832700371742
9457,prime_009457,samples/prime_009457.npz,11,19,15,28,2,8,8,13,6,20.0,80.0,80.0,130.0,60.0,145.0,210.0,50.0,0.5553836196680132,624,large,medium,0.00026119055110029876,0.5001736283302307,0.01924871653318405,0.05833476781845093
9458,prime_009458,samples/prime_009458.npz,8,22,14,30,4,6,14,16,2,40.0,60.0,140.0,160.0,20.0,145.0,215.0,50.0,0.724898869183169,448,medium,medium,0.0002503562718629837,0.2957933843135834,0.018001079559326172,0.045431673526763916
